apparel_cloth_scarf_CardName,Cloth Scarf
CMC_CottageWeaver_CardDescription,"A second village cottage, its walls hung with dyed cloth and its frame lashed tight with rope. Cozier than Miller's place, if a little draftier."
CMC_CottageWeaver_DA_Enter,Enter the Cottage
CMC_CottageWeaver_DA_Enter_Fade,Entering the cottage...
CMC_WeaverCottageInterior_CardName,Weaver's Cottage
CMC_WeaverCottageInteriorLocation_CardName,Weaver's Cottage
CMC_WeaverCottageExit_CardName,Cottage Door
CMC_WeaverCottageExit_DA_Exit,Exit
CMC_WeaverCottageExit_DA_Exit_Fade,Leaving the cottage...
Bp_CMC_VillageHall_CardName,Village Hall
Bp_CMC_VillageHall_CardDescription,"The village's civic centerpiece, a genuine landmark, raised stage by stage from heavy foundation stones to plastered civic walls. Its Notice Board will track the village's growing renown. Can only be built at the Village."
Bp_CMC_VillageHall_UnlockConditionsDesc,Hear the Inn Keeper's plans for the village
CMC_VillageHall_CardName,Village Hall
CMC_VillageHall_CardDescription,"The village's civic centerpiece, raised in stone and plaster. Its Notice Board tracks the village's growing renown, earned from every cottage, well, bridge, and market stall the settlement has built."
CMC_VillageHall_SD1_Name,Village Renown
CMC_VillageHall_DA_Enter,Enter the Village Hall
CMC_VillageHall_DA_Enter_Fade,Entering the Village Hall...
CMC_VillageHallInterior_CardName,Village Hall
CMC_VillageHallInteriorLocation_CardName,Village Hall
CMC_VillageHallExit_CardName,Village Hall Door
CMC_VillageHallExit_DA_Exit,Exit
CMC_VillageHallExit_DA_Exit_Fade,Leaving the Village Hall...
CMC_BoardTown_CardName,Village Standing
CMC_BoardTown_CardDescription,A civic board summarizing the village's current standing and the finished works that now count toward it.
CMC_BoardInnKeeper_CardName,Inn Keeper's Board
CMC_BoardInnKeeper_CardDescription,A small board where the Inn Keeper posts news of the Inn.
CMC_BoardMiller_CardName,Miller's Board
CMC_BoardMiller_CardDescription,A small board where the Miller posts news of the Cottage.
CMC_BoardWeaver_CardName,Weaver's Board
CMC_BoardWeaver_CardDescription,A small board where the Weaver posts news of the Cottage.
CMC_BoardApothecary_CardName,Apothecary's Board
CMC_BoardApothecary_CardDescription,A small board where the Apothecary posts news of the Cabin.
CMC_BoardProfessor_CardName,Professor's Board
CMC_BoardProfessor_CardDescription,A small board where the Professor posts news of the Academy.
CMC_VillageReputation_StatName,Village Reputation
CMC_VillageReputation_StatDescription,"Net standing for the village: civic renown minus the player's own Village Crime. Shown as a Mental attribute in the character menu."
CMC_VillageCrime_StatName,Village Crime
CMC_VillageCrime_StatDescription,"Hidden notoriety tracker for the village Watch: rises when thefts and attacks are detected. Feeds into Village Reputation but stays its own independent ledger."
CMC_InnFriendship_StatName,Inn Keeper Friendship
CMC_InnFriendship_StatDescription,Hidden tracker: rises with each Chat. Gates warmer dialog and better trade prices at the Inn.
CMC_InnWellCommented_StatName,The Inn Keeper's Well Remark
CMC_InnWellCommented_StatDescription,"Hidden tracker: 0 = has not yet remarked on the finished Village Well, 1 = remarked once."
CMC_InnBridgeCommented_StatName,The Inn Keeper's Bridge Remark
CMC_InnBridgeCommented_StatDescription,"Hidden tracker: 0 = has not yet remarked on the finished River Bridge, 1 = remarked once."
CMC_InnErrandState_StatName,The Inn Keeper's Errand
CMC_InnErrandState_StatDescription,"Hidden tracker: 0 = no errand offered, 1 = accepted (delivery CI now active). Resets each season."
CMC_InnGiftGiven_StatName,The Inn Keeper's Gift
CMC_InnGiftGiven_StatDescription,"Hidden tracker: 0 = gift not yet given, 1 = given (claimable exactly once)."
CMC_InnRegularGranted_StatName,The Inn Keeper's Regard
CMC_InnRegularGranted_StatDescription,"Hidden tracker: 0 = Inn Regular perk not yet granted, 1 = granted (claimable exactly once)."
CMC_InnWellHousewarming_StatName,The Well Housewarming
CMC_InnWellHousewarming_StatDescription,"Hidden tracker: 0 = not yet told, 1 = told (claimable exactly once)."
CMC_Perk_InnRegular_PerkName,Inn Regular
CMC_Perk_InnRegular_PerkDescription,You've spent enough evenings at the Village Inn's hearth that it feels like home. Loneliness and stress creep up on you a little slower now.
CMC_InnKeeper_Regular_ActionName,Feel at Home
CMC_InnKeeper_Regular_ActionDescription,"""You know,"" the Inn Keeper says, ""you're not a stranger here anymore. This is your table, whenever you need it."""
CMC_InnKeeper_Gift_ActionName,Gift Wild Garlic
CMC_InnKeeper_Gift_ActionDescription,Hand over a bundle of wild garlic from your own foraging. The Inn Keeper's eyes light up.
CMC_InnKeeper_ErrandDeliver_ActionName,Deliver Dried Wild Garlic
CMC_InnKeeper_ErrandDeliver_ActionDescription,Hand over the dried wild garlic the Inn Keeper asked for.
CMC_InnKeeperTalk_WellRemark_Line,"Would you look at that. The well's finished, deep and cold and true. My father would have liked seeing it done. Thank you for lending a hand."
CMC_InnKeeperTalk_WellRemark_Answer_Proud,It's good work. You should be proud.
CMC_InnKeeperTalk_WellRemark_Answer_Modest,"Mostly the village's doing, really."
CMC_InnKeeperTalk_BridgeRemark_Line,"I hear the river's got a proper bridge across it now. Used to be you'd take your chances fording it, or not go at all. Makes this whole valley feel a little smaller, a little friendlier."
CMC_InnKeeperTalk_BridgeRemark_Answer_Useful,It's saved me a soaking more than once.
CMC_InnKeeperTalk_BridgeRemark_Answer_Agree,Smaller and friendlier sounds right.
CMC_InnKeeperTalk_WellHousewarming_Line,"Actually, glad you're here. We're closing up early tonight and walking out to the well together, whole village, for a proper toast. Won't be long. Care to come, or mind the hearth while we're gone?"
CMC_InnKeeperTalk_WellHousewarming_Answer_Join,Wouldn't miss it.
CMC_InnKeeperTalk_WellHousewarming_Answer_Watch,Go on. I'll keep an eye on things here.
CMC_InnKeeperTalk_WellHousewarming_Toast_Line,"""To the well,"" he says later, cup raised against the dark, ""and to everyone fool enough to help dig it."" The whole village laughs and drinks. By the time the fire's died down, he's already talking about what to build next."
CMC_InnKeeperTalk_WellHousewarming_Toast_Answer_Exit,A fine toast.
CMC_InnKeeperTalk_ErrandOffer_Line,"Actually, I could use a hand with something. My dried wild garlic's run low and the stew's suffering for it. Bring me some and I'll make it worth your while."
CMC_InnKeeperTalk_ErrandOffer_Answer_Accept,I'll bring you some.
CMC_InnKeeperTalk_ErrandOffer_Answer_Decline,Maybe another time.
CMC_InnKeeperTalk_ErrandActive_Line,"Still keeping an eye out for that dried wild garlic? No rush, but the stew's counting on you."
CMC_InnKeeperTalk_ErrandActive_Answer_Working,Working on it.
CMC_InnKeeperTalk_Friendship_Warm_Line,"There you are. Sit, sit. I've been saving the good chair for whoever wandered in looking like they needed it most, and lately that's usually you."
CMC_InnKeeperTalk_AboutProfessor_Answer_Ask,The Professor at the Academy?
CMC_InnKeeperTalk_AboutProfessor_Line,"The Professor? Sharp as a tack and twice as dry. Comes down from the Academy some evenings for a bowl of stew and to grumble about students who don't read. Good company, once you get a few words out of him."
CMC_InnKeeperTalk_AboutProfessor_Answer_Exit,Good to know.
CMC_ProfessorGreeting_AboutInnKeeper_Answer_Ask,What do you make of the Inn Keeper down the way?
CMC_ProfessorGreeting_AboutInnKeeper_Line,"The Inn Keeper? A good soul, and a better cook than any of us give credit for. I take my supper there most evenings, it's quieter than the lecture hall, and nobody asks me to grade anything."
CMC_ProfessorGreeting_AboutInnKeeper_Answer_Exit,Good to know.
CMC_Professor_Menu_Trade,Got anything for trade?
CMC_Professor_Menu_WhereToday,Where were your rounds today?
CMC_Professor_Menu_Studies,How am I doing as a student?
CMC_Professor_Menu_Quiz,"Test me, Professor."
CMC_Professor_Menu_Advice,Any advice for a field scholar?
CMC_Professor_Menu_Backstory,How did you come to teach here?
CMC_Professor_Menu_Ash,The innkeeper's cat has taken to me.
CMC_Professor_Menu_Bridge,The river bridge is finished.
CMC_ProfessorGreeting_GiftVale_Answer,I had good teachers.
CMC_ProfessorGreeting_GiftVale_Line,"Stand still a moment. Six courses. Six! In all my years at this lectern nobody has taken every degree the Academy offers. Consider yourself, formally, our first Valedictorian. This purse is the endowment prize; I've been guarding it for someone worth handing it to."
CMC_ProfessorGreeting_GiftFirst_Answer,"Thank you, Professor."
CMC_ProfessorGreeting_GiftFirst_Line,"One moment, before anything else. You've passed your first course. Do you know how few villagers ever finish one? Here, a small prize from the Academy's coffers. Put it toward your next enrollment, or don't; it's yours."
CMC_ProfessorGreeting_TrustHigh_Line,"Come in, come in. Of everyone in this village, you're the only one who asks the right questions. Sit. What's on your mind?"
CMC_ProfessorGreeting_TrustMid_Line,"Ah, my favorite irregular student. I was hoping you'd stop by. What shall it be today?"
CMC_ProfessorGreeting_SeasonSpring_Line,"Spring again. The forest floor is a syllabus all its own, every seedling a footnote. What can I do for you?"
CMC_ProfessorGreeting_SeasonSummer_Line,A fine summer's day. I would lecture outdoors if the students wouldn't doze in the grass. What brings you?
CMC_ProfessorGreeting_SeasonAutumn_Line,"Autumn: harvest for farmers, examinations for scholars. Both reward preparation. Yes?"
CMC_ProfessorGreeting_SeasonWinter_Line,Bitter out. A good season for study: the cold keeps the mind sharp and the students indoors. What do you need?
CMC_Professor_Answer_Ok,"Noted, Professor."
CMC_ProfessorGreeting_NodePath_Line,"The path today: mostly gravel and gossip, but I picked up a few useful stones. Mind the ruts by the old fencepost if you head that way."
CMC_ProfessorGreeting_NodeFarm_Line,"The farmland. Good roots this time of year, if you know where the soil stays soft. The farmer thinks I'm mad, wading about the furrows with a satchel. He may be right."
CMC_ProfessorGreeting_NodeVillage_Line,"Just the village square, trading pleasantries and picking up oddments. One learns more at a market stall than in some lectures, though don't quote me to my students."
CMC_ProfessorGreeting_NodeForest_Line,"The Foraging Forest. Mind the nettles. Worth every sting, though; the understory was generous today. Half my satchel came from a single clearing."
CMC_ProfessorGreeting_StudiesNone_Line,"Frankly? You've yet to sit a single final. The lectern takes deposits of salt, nuggets, or coin, and I promise the hours pass faster than you fear. Come. Ignorance is curable."
CMC_ProfessorGreeting_StudiesSome_Line,"Coming along well. You've a degree to your name, more than most who drift through here. Keep at it; the Academy's best shelf is reserved for those who finish all six."
CMC_ProfessorGreeting_StudiesAll_Line,"You've finished everything I can teach. It's an odd feeling, being out of material. Visit anyway; colleagues are rarer than students."
CMC_ProfessorGreeting_Advice_Line,Advice? Carry twine. Half of field scholarship is tying bundles. The other half is writing things down before you forget where you found them. And never eat a mushroom you can't name twice.
CMC_Professor_Answer_GoOn,Go on.
CMC_ProfessorGreeting_Backstory1_Line,"I taught in Duros, once: proper halls, proper stipends, proper politics. The politics won. A travelling merchant told me of a village raising an academy out of mud and stubbornness, and I found I preferred the stubbornness."
CMC_ProfessorGreeting_Backstory2_Line,"The first winter I lectured to three farmers and a goat. The goat left. The farmers stayed; one of them built the desk you've seen me at. You ask why I stay; that desk is why. Now, enough of an old man's history."
